response_time,status_code,redirect_count,meta_tags_count,social_links_count,contact_info_count,has_copyright,url_length,protocol_https,has_www,digit_ratio,special_char_ratio,num_dots,num_hyphens,num_at,num_percent,num_ampersand,num_underscore,has_suspicious_words,domain_length,subdomain_count,is_ip,has_suspicious_tld,has_ssl,has_cert,url,label
0.6321335059344007,-2.041223684034352,3.087090243893828,3.180696302967489,-0.11735109826189083,1.0391711217445512,3.0,-0.31990383326240585,-1.2796057430825483,-0.019739191742046115,-0.5666402318114028,0.6864592781543647,-0.34333900725482247,0.12417025370814311,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-0.25688544274603586,-0.17137200430156194,-0.10500377364092403,-1.0466569238200125,0.0,0.0,http://www.brother-usa.com/printer/,1.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,-0.6550351887490008,0.7814907094672903,-0.019739191742046115,-0.5666402318114028,0.9099023906836111,-0.34333900725482247,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-0.86935520409294,-0.17137200430156194,-0.10500377364092403,-1.0466569238200125,0.0,0.0,https://au.aumuma.com,0.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,-0.6071592808223444,0.7814907094672903,-0.019739191742046115,-0.5666402318114028,1.4442228771665921,-0.34333900725482247,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-0.7672769105351226,-0.17137200430156194,-0.10500377364092403,-1.0466569238200125,0.0,0.0,https://ec.measced.com/,0.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,-0.17627610948243655,0.7814907094672903,-0.019739191742046115,-0.5666402318114028,0.47391582965093526,0.2684048519587492,0.722588135257946,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,1.0701323735055897,0.7633016463500808,-0.10500377364092403,0.9554229062473237,0.0,0.0,https://smbc-cards-ip.yizimeixuan.com.cn/,0.0
0.27432262251733425,1.595294451742056,-1.4162725449818399,-0.13088139820340242,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,0.4700486475274252,0.7814907094672903,-0.019739191742046115,3.155710256999513,-1.225950890845951,-0.9550828664683941,0.12417025370814311,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,1.0790482085367785,-0.3637365803569204,-0.86935520409294,-1.1060456549532047,-0.10500377364092403,-1.0466569238200125,0.0,0.0,https://radioseek.net/4_5926939643097385083/soporte-directonow/home/,0.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,0.110979338077502,-1.2796057430825483,-0.019739191742046115,-0.5666402318114028,-1.134812884348173,0.2684048519587492,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,2.7492423198643903,0.1514277314852335,-0.17137200430156194,-0.10500377364092403,0.9554229062473237,0.0,0.0,http://jrwconstructions.com.au/webmailplala/login.php,0.0
-0.2647490278899485,1.5774683824490343,-1.4162725449818399,-0.13088139820340242,-0.11735109826189083,-0.1322774992700338,3.0,0.015227522224189155,-1.2796057430825483,-0.019739191742046115,-0.5666402318114028,0.5906979442132592,0.2684048519587492,0.12417025370814311,7.153580622710688,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-0.5631203234194879,-1.1060456549532047,-0.10500377364092403,0.9554229062473237,0.0,0.0,http://crest-media.link/?sh=example@example.or.jp,0.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,0.446110693564097,0.7814907094672903,-0.019739191742046115,1.1334183496455228,-0.8242829602896453,0.2684048519587492,0.12417025370814311,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,0.1514277314852335,-0.17137200430156194,-0.10500377364092403,0.9554229062473237,0.0,0.0,https://etc-meisal.fearion.shop/A7ayhzb6A7Y2Uh.php?U1hagb2728Ahaj=*,0.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,-0.2480899713724212,0.7814907094672903,-0.019739191742046115,-0.5666402318114028,0.8805019811402892,0.8801487111723209,0.12417025370814311,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,0.7638974928321376,1.6979752970017234,-0.10500377364092403,0.9554229062473237,0.0,0.0,https://www.aauc-aesonm.edcfjxk.md.ci/,0.0
-0.5316162832431945,1.595294451742056,-1.4162725449818399,3.180696302967489,-0.11735109826189083,0.06296393756573038,3.0,-0.10446224759245192,0.7814907094672903,-0.019739191742046115,-0.5666402318114028,-0.4104432742619362,0.8801487111723209,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-0.3589637363038532,-1.1060456549532047,-0.10500377364092403,-1.0466569238200125,0.0,0.0,https://jordaoveiculos.net/docomo.ne.jp.html,0.0
-0.3347583331376474,1.595294451742056,-1.4162725449818399,-0.13088139820340242,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,0.4939866014907534,-1.2796057430825483,-0.019739191742046115,-0.19979989378366037,-0.5959098894047893,0.8801487111723209,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,3.5953572688621,-0.3637365803569204,-0.25688544274603586,0.7633016463500808,-0.10500377364092403,0.9554229062473237,0.0,0.0,http://www.partner.fors.ru/registered/Oracle_ProductFamily_11g_ru.pdf,1.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,0.23066910789414308,-1.2796057430825483,-0.019739191742046115,-0.5666402318114028,-1.0355936753037938,-0.34333900725482247,1.3210060168077489,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,-1.0735117912085745,-1.1060456549532047,-0.10500377364092403,0.9554229062473237,0.0,0.0,http://appsands.tk/portable-document-format-wikipedia.html,1.0
0.0,0.0,2.499868528224962e-16,-0.305174961422923,-0.11735109826189083,-0.1322774992700338,-0.33333333333333337,-0.17627610948243655,-1.2796057430825483,-0.019739191742046115,-0.5666402318114028,-0.09831653170445209,0.8801487111723209,-0.4742476278416598,-0.11105627981465223,-0.046117201635754924,-0.12262682285192808,-0.17910632162588216,-0.3637365803569204,1.172210667063407,1.6979752970017234,-0.10500377364092403,0.9554229062473237,0.0,0.0,http://www.saeisocen.scaseeoe.zenwzp.top/,0.0
